Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
0,poll worker login,https://logincatcher.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-04-21,2022-09-10,false,false
0,poll worker login,https://logincatcher.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,POLL WORKER PORTAL - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-04-21,2022-09-10,false,false
0,chicago poll worker connection login,https://logincollector.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,website screenshot,22,75,true,false,false,false,false,false,true,false,2022-04-22,2022-08-30,false,false
0,chicago poll worker connection login,https://logincollector.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Election Worker Access - PollChief - Login,22,75,true,false,false,true,false,false,false,false,2022-04-22,2022-08-30,false,false
0,chicago poll worker connection login - official login page,https://loginempire.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-04-11,2022-08-19,false,false
0,poll worker login - official login page,https://loginempire.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-01,2022-07-11,false,false
0,poll worker login - official login page,https://loginempire.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-01,2022-07-11,false,false
0,Marion County Portal,https://loginii.com/marion-county,https://indy.pollchief.com/pollaccess/,No preview available yet,30,32,true,false,false,false,false,false,true,false,2022-09-02,2022-09-02,true,false
0,Marion County Portal,https://loginii.com/marion-county,https://indy.pollchief.com/pollaccess/,Election Worker Access - PollChief,30,32,true,false,false,true,false,false,false,false,2022-09-02,2022-09-02,true,false
0,Election Management System Login — Login | Election Management System,https://loginleader.com/e-pages/election-management-system-login.html,http://pollchief.com/,http://pollchief.com/,92,58,true,false,false,true,false,false,false,false,2021-11-21,2022-04-19,false,true
0,Election Management System Login — Login | Election Management System,https://loginleader.com/e-pages/election-management-system-login.html,http://pollchief.com/,Visit Page,92,58,true,false,false,true,false,false,false,false,2021-11-21,2022-04-19,false,true
0,Election Worker Login — Sign In - Welcome to Election Day Worker,https://loginleader.com/e-pages/election-worker-login.html,https://indy.pollchief.com/pollaccess/,https://indy.pollchief.com/pollaccess/,92,62,true,false,false,true,false,false,false,false,2022-03-03,2022-03-03,false,false
0,Election Worker Login — Sign In - Welcome to Election Day Worker,https://loginleader.com/e-pages/election-worker-login.html,https://indy.pollchief.com/pollaccess/,Visit Page,92,62,true,false,false,true,false,false,false,false,2022-03-03,2022-03-03,false,false
0,Election Worker Portal — Election Worker Portal,https://loginleader.com/e-pages/election-worker-portal.html,https://indy.pollchief.com/pollaccess/,Visit Page,94,62,true,false,false,true,false,false,false,false,2021-12-16,2022-07-18,false,true
0,Election Worker Portal — Election Worker Portal,https://loginleader.com/e-pages/election-worker-portal.html,https://indy.pollchief.com/pollaccess/,https://indy.pollchief.com/pollaccess/,94,62,true,false,false,true,false,false,false,false,2021-12-16,2022-07-18,false,true
0,Indiana Voter Information Portal — SOS: Voter Information: Voter Information,https://loginleader.com/i-pages/indiana-voter-information-portal.html,https://indy.pollchief.com/pollaccess/Application.aspx,https://indy.pollchief.com/pollaccess/Application.aspx,96,60,true,false,false,true,false,false,false,false,2022-01-20,2022-06-05,false,true
0,Indiana Voter Information Portal — SOS: Voter Information: Voter Information,https://loginleader.com/i-pages/indiana-voter-information-portal.html,https://indy.pollchief.com/pollaccess/Application.aspx,Visit Page,96,60,true,false,false,true,false,false,false,false,2022-01-20,2022-06-05,false,true
0,Pollcode Login — Log In - Pollcode.com,https://loginleader.com/p-pages/pollcode-login.html,http://pollchief.com/,Visit Page,92,59,true,false,false,true,false,false,false,false,2021-12-06,2022-05-05,false,true
0,Pollcode Login — Log In - Pollcode.com,https://loginleader.com/p-pages/pollcode-login.html,http://pollchief.com/,http://pollchief.com/,92,59,true,false,false,true,false,false,false,false,2021-12-06,2022-05-05,false,true
0,chicago poll worker connection login - official login page,https://loginlookup.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-03-03,2022-07-14,false,false
0,poll worker login - official login page,https://loginlookup.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-07,2022-08-16,false,false
0,poll worker login - official login page,https://loginlookup.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-07,2022-08-16,false,false
0,chicago poll worker connection login - official login page,https://loginpublisher.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,208,true,false,false,true,false,false,false,false,2021-09-02,2022-05-02,false,true
0,Www poll worker login Sign In Your Online Account - loginrecords.com,https://loginrecords.com/www-poll-worker-login-sign-in-your-online-account/,https://indy.pollchief.com/pollaccess/Login.aspx,Poll Worker Portal – PollChief – Login,11,22,false,false,false,true,false,false,false,false,2021-12-27,2022-08-09,false,true
0,Election Management System Login — Login | Election Management System,https://loginresults.com/e-pages/election-management-system-login.php,http://pollchief.com/,http://pollchief.com/,92,58,true,false,false,true,false,false,false,false,2022-01-20,2022-05-06,false,true
0,Election Management System Login — Login | Election Management System,https://loginresults.com/e-pages/election-management-system-login.php,http://pollchief.com/,Visit Page,92,58,true,false,false,true,false,false,false,false,2022-01-20,2022-05-06,false,true
0,Election Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/e-pages/election-worker-login.php,https://indy.pollchief.com/pollaccess/,https://indy.pollchief.com/pollaccess/,92,62,true,false,false,true,false,false,false,false,2022-01-21,2022-05-22,false,true
0,Election Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/e-pages/election-worker-login.php,https://indy.pollchief.com/pollaccess/,Visit Page,92,62,true,false,false,true,false,false,false,false,2022-01-21,2022-05-22,false,true
0,Election Worker Portal — Election Worker Portal,https://loginresults.com/e-pages/election-worker-portal.php,https://indy.pollchief.com/pollaccess/,https://indy.pollchief.com/pollaccess/,94,62,true,false,false,true,false,false,false,false,2022-04-07,2022-04-07,false,false
0,Election Worker Portal — Election Worker Portal,https://loginresults.com/e-pages/election-worker-portal.php,https://indy.pollchief.com/pollaccess/,Visit Page,94,62,true,false,false,true,false,false,false,false,2022-04-07,2022-04-07,false,false
0,Indiana Voter Information Portal — SOS: Voter Information: Voter Information,https://loginresults.com/i-pages/indiana-voter-information-portal.php,https://indy.pollchief.com/pollaccess/Application.aspx,Visit Page,96,60,true,false,false,true,false,false,false,false,2022-02-17,2022-07-12,false,true
0,Indiana Voter Information Portal — SOS: Voter Information: Voter Information,https://loginresults.com/i-pages/indiana-voter-information-portal.php,https://indy.pollchief.com/pollaccess/Application.aspx,https://indy.pollchief.com/pollaccess/Application.aspx,96,60,true,false,false,true,false,false,false,false,2022-02-17,2022-07-12,false,true
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,http://pollchief.com/,Visit Page,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,http://pollchief.com/,http://pollchief.com/,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,https://indy.pollchief.com/pollaccess/Login.aspx,Visit Page,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,https://indy.pollchief.com/pollaccess/Login.aspx,https://indy.pollchief.com/pollaccess/Login.aspx,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,https://indy.pollchief.com/pollaccess/,Visit Page,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Poll Worker Login — Sign In - Welcome to Election Day Worker,https://loginresults.com/p-pages/poll-worker-login.php,https://indy.pollchief.com/pollaccess/,https://indy.pollchief.com/pollaccess/,86,62,true,false,false,true,false,false,false,false,2022-04-03,2022-04-03,false,false
0,Pollcode Login — Log In - Pollcode.com,https://loginresults.com/p-pages/pollcode-login.php,http://pollchief.com/,http://pollchief.com/,92,59,true,false,false,true,false,false,false,false,2022-04-05,2022-04-05,false,false
0,Pollcode Login — Log In - Pollcode.com,https://loginresults.com/p-pages/pollcode-login.php,http://pollchief.com/,Visit Page,92,59,true,false,false,true,false,false,false,false,2022-04-05,2022-04-05,false,false
0,Pollin Login — Pollen,https://loginresults.com/p-pages/pollin-login.php,http://pollchief.com/,Visit Page,76,61,true,false,false,true,false,false,false,false,2022-04-16,2022-04-16,false,false
0,Pollin Login — Pollen,https://loginresults.com/p-pages/pollin-login.php,http://pollchief.com/,http://pollchief.com/,76,61,true,false,false,true,false,false,false,false,2022-04-16,2022-04-16,false,false
0,chicago poll worker connection login - official login page,https://loginrush.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-03-22,2022-07-30,false,false
0,poll worker login - official login page,https://loginrush.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-26,2022-08-06,false,false
0,poll worker login - official login page,https://loginrush.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-26,2022-08-06,false,false
0,chicago poll worker connection login,https://logins-go.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-03-16,2022-08-01,false,false
0,chicago poll worker connection login,https://logins-go.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Election Worker Access - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-03-16,2022-08-01,false,false
0,poll worker login,https://logins-go.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Poll Worker Portal - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-03-22,2022-08-13,false,false
0,poll worker login,https://logins-go.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-03-22,2022-08-13,false,false
0,poll worker login,https://logins-go.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-03-22,2022-08-13,false,false
0,poll worker login,https://logins-go.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,POLL WORKER PORTAL - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-03-22,2022-08-13,false,false
0,chicago poll worker connection login - official login page,https://loginsbest.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-04-15,2022-08-31,false,false
0,poll worker login - official login page,https://loginsbest.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-15,2022-08-21,false,false
0,poll worker login - official login page,https://loginsbest.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-15,2022-08-21,false,false
0,Plms Login,https://loginslink.com/plms-login,https://indy.pollchief.com/PLMS/Login.aspx,Powered by - PollChief - Login,32,55,true,false,false,true,false,false,false,false,2022-09-04,2022-09-04,true,false
0,Poll Worker Login,https://loginslink.com/poll-worker-login,https://indy.pollchief.com/pollaccess/,Election Worker Access - PollChief - Login,26,60,true,false,false,true,false,false,false,false,2022-08-06,2022-08-27,false,false
0,chicago poll worker connection login - official login page,https://loginssolutions.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-04-09,2022-08-23,false,false
0,poll worker login - official login page,https://loginssolutions.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-01,2022-08-28,false,false
0,poll worker login - official login page,https://loginssolutions.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-03-01,2022-08-28,false,false
0,chicago poll worker connection login,https://loginsuggester.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-04-23,2022-07-17,false,false
0,chicago poll worker connection login,https://loginsuggester.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Election Worker Access - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-04-23,2022-07-17,false,false
0,poll worker login,https://loginsuggester.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-03-23,2022-08-18,false,false
0,poll worker login,https://loginsuggester.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Poll Worker Portal - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-03-23,2022-08-18,false,false
0,poll worker login,https://loginsuggester.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,POLL WORKER PORTAL - PollChief - Login,20,75,true,false,false,true,false,false,false,false,2022-03-23,2022-08-18,false,false
0,poll worker login,https://loginsuggester.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,website screenshot,20,75,true,false,false,false,false,false,true,false,2022-03-23,2022-08-18,false,false
0,chicago poll worker connection login - official login page,https://loginszone.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,207,true,false,false,true,false,false,false,false,2022-03-09,2022-07-27,false,false
0,poll worker login - official login page,https://loginszone.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-17,2022-09-02,false,false
0,poll worker login - official login page,https://loginszone.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,203,true,false,false,true,false,false,false,false,2022-04-17,2022-09-02,false,false
0,chicago poll worker connection login - official login page,https://loginwithus.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,88,true,false,false,true,false,false,false,false,2021-07-03,2022-07-27,false,true
0,poll worker login - official login page,https://loginwithus.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,84,true,false,false,true,false,false,false,false,2021-07-31,2022-07-06,false,true
0,poll worker login - official login page,https://loginwithus.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,84,true,false,false,true,false,false,false,false,2021-07-31,2022-07-06,false,true
0,"Election Management System Login-PollChief - Election management software,Election services,Poll worker training",https://maevemusic.app/login/election-management-system-login.php,http://pollchief.com/PollWorker.html,"PollChief - Election management software,Election services ...",10,61,true,false,false,true,false,false,false,false,2021-08-02,2022-03-09,false,true
0,Alexa top domain list || page 866,https://major.co.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-07-21,2022-08-20,false,true
0,Alexa top domain list || page 866,https://mandakini.co.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-04,2022-07-22,false,false
0,Alexa top domain list || page 866,https://muchmore.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-06-25,2022-08-20,false,true
0,Alexa top domain list || page 866,https://mymusic.co.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-07-18,2022-08-05,false,true
0,chicago poll worker connection login - official login page,https://new-logins.com/post/chicago-poll-worker-connection-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,208,true,false,false,true,false,false,false,false,2022-03-11,2022-07-24,false,false
0,poll worker login - official login page,https://new-logins.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/Login.aspx,Visit site,10,204,true,false,false,true,false,false,false,false,2022-03-31,2022-08-16,false,false
0,poll worker login - official login page,https://new-logins.com/post/poll-worker-login,https://indy.pollchief.com/pollaccess/,Visit site,10,204,true,false,false,true,false,false,false,false,2022-03-31,2022-08-16,false,false
0,Alexa top domain list || page 866,https://newfilms.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-07,2022-07-22,false,false
0,Alexa top domain list || page 866,https://officialwebsites.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-07,2022-07-21,false,false
0,Alexa top domain list || page 866,https://one.net.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-05,2022-07-21,false,false
0,Alexa top domain list || page 866,https://onemanarmy.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-10,2022-07-22,false,false
0,Poll Manager Training Assessment - July 2022,https://onlinecoursesschools.com/poll-manager-training-assessment,https://www.pollchief.com/PollWorker(PWMS).html,Pollchief.com,46,175,true,false,false,true,false,false,false,false,2022-07-16,2022-07-16,false,false
0,Poll Manager Training Assessment - July 2022,https://onlinecoursesschools.com/poll-manager-training-assessment,http://pollchief.com/PollWorker.html,Pollchief.com,46,175,true,false,false,true,false,false,false,false,2022-07-16,2022-07-16,false,false
0,Alexa top domain list || page 866,https://onlinefestival.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-07,2022-07-20,false,false
0,Alexa top domain list || page 866,https://onlinenewspaper.in/domain-list-866,http://pollchief.com/,pollchief.com,1234,1239,true,false,false,true,false,false,false,false,2022-05-05,2022-06-04,false,false
0,Election Management System Login,https://ormondeyecenter.com/base/e-pages/election-management-system-login.html,http://pollchief.com/,"PollChief - Election management software,Election services ...",18,68,true,false,false,true,false,false,false,false,2022-05-01,2022-05-01,false,false
0,Election Management System Login,https://ormondeyecenter.com/base/e-pages/election-management-system-login.html,http://pollchief.com/PollWorker.html,"PollChief - Election management software,Election services ...",18,68,true,false,false,true,false,false,false,false,2022-05-01,2022-05-01,false,false
